Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
4,4,15,790,114,12,2,643.663,30.157,2550.418,2454.766
4,4,16,626,109,11,3,396.962,20.601,1580.595,1518.719
4,4,17,384,74,10,2,155.483,13.69,570.767,535.909
4,4,18,0,0,9,2,0,9,0,0
4,4,19,0,0,9,2,0,9,0,0
4,4,20,0,0,9,2,0,9,0,0
4,4,21,0,0,9,2,0,9,0,0
4,4,22,0,0,8,1,0,8,0,0
4,4,23,0,0,8,1,0,8,0,0
4,5,0,0,0,8,1,0,8,0,0
4,5,1,0,0,8,2,0,8,0,0
4,5,2,0,0,9,2,0,9,0,0
4,5,3,0,0,9,2,0,9,0,0
4,5,4,0,0,8,2,0,8,0,0
4,5,5,0,0,8,2,0,8,0,0
4,5,6,0,4,9,2,3.781,6.968,16.914,0
4,5,7,0,92,10,2,87.782,10.373,386.917,356.083
4,5,8,116,224,12,2,293.873,18.397,1240.056,1188.22
4,5,9,207,309,13,1,475.184,27.335,1933.21,1859.94
4,5,10,870,134,14,1,931.536,42.385,3523.541,3386.29
4,5,11,892,138,15,1,1017.972,47.482,3753.974,3605.742
4,5,12,550,314,15,2,889.505,39.759,3413.752,3281.581
4,5,13,551,287,15,2,830.838,37.915,3217.137,3093.816
4,5,14,512,250,14,2,692.904,33.299,2739.287,2636.165
4,5,15,591,161,13,2,564.218,28.59,2257.774,2173.121
4,5,16,594,120,12,3,393.92,21.31,1567.483,1506.011
4,5,17,368,78,11,2,156.126,14.699,575.375,540.413
4,5,18,0,0,9,2,0,9,0,0
4,5,19,0,0,9,2,0,9,0,0
4,5,20,0,0,9,2,0,9,0,0
4,5,21,0,0,9,2,0,9,0,0
4,5,22,0,0,8,2,0,8,0,0
4,5,23,0,0,8,2,0,8,0,0
4,6,0,0,0,8,2,0,8,0,0
4,6,1,0,0,8,2,0,8,0,0
4,6,2,0,0,8,2,0,8,0,0
4,6,3,0,0,8,2,0,8,0,0
4,6,4,0,0,8,2,0,8,0,0
4,6,5,0,0,8,2,0,8,0,0
4,6,6,304,50,9,2,83.618,9.227,291.699,262.841
4,6,7,15,120,10,2,120.323,11.579,524.483,490.664
4,6,8,354,200,12,2,411.377,21.686,1694.708,1629.256
4,6,9,854,121,13,1,787.087,37.088,3042.284,2926.571
4,6,10,911,122,14,1,950.99,44.172,3564.245,3425.085
4,6,11,931,125,15,1,1043.326,48.241,3832.153,3680.096
4,6,12,933,126,16,1,1058.148,49.9,3852.896,3699.817
4,6,13,920,123,16,1,994.356,48.244,3650.723,3507.464
4,6,14,887,117,15,2,861.361,38.99,3307.283,3179.943
4,6,15,828,107,15,2,661.843,33.564,2578.952,2482.19
4,6,16,719,91,14,2,420.411,25.705,1627.206,1563.881
4,6,17,497,64,12,2,170.947,16.202,600.516,564.981
4,6,18,0,0,10,2,0,10,0,0
4,6,19,0,0,8,1,0,8,0,0
4,6,20,0,0,8,1,0,8,0,0
4,6,21,0,0,8,1,0,8,0,0
4,6,22,0,0,8,1,0,8,0,0
4,6,23,0,0,8,2,0,8,0,0
4,7,0,0,0,8,2,0,8,0,0
4,7,1,0,0,8,2,0,8,0,0
4,7,2,0,0,8,1,0,8,0,0
4,7,3,0,0,7,1,0,7,0,0
4,7,4,0,0,7,1,0,7,0,0
4,7,5,0,0,8,1,0,8,0,0
4,7,6,332,49,10,1,86.828,10.317,296.462,267.507
4,7,7,6,117,11,0,114.142,13.748,494.437,461.283
4,7,8,150,229,13,0,318.79,24.5,1306.145,1252.434
4,7,9,851,120,15,0,785.444,43.808,2934.64,2823.485
4,7,10,894,128,16,0,943.525,52.066,3392.234,3261.046
4,7,11,913,132,17,0,1034.365,56.362,3636.49,3493.91
4,7,12,914,134,17,1,1048.732,50.529,3805.857,3655.093
4,7,13,910,126,17,1,988.821,48.975,3616.454,3474.827
4,7,14,884,117,16,2,859.329,39.871,3284.95,3158.612
4,7,15,832,105,15,2,662.686,33.579,2582.052,2485.169
4,7,16,732,87,14,2,422.314,25.758,1633.039,1569.532
4,7,17,525,61,12,2,174.104,16.295,606.378,570.709
4,7,18,0,0,10,1,0,10,0,0
4,7,19,0,0,9,1,0,9,0,0
4,7,20,0,0,9,2,0,9,0,0
4,7,21,0,0,9,2,0,9,0,0
4,7,22,0,0,8,2,0,8,0,0
4,7,23,0,0,8,2,0,8,0,0
4,8,0,0,0,8,2,0,8,0,0
4,8,1,0,0,9,2,0,9,0,0
4,8,2,0,0,8,2,0,8,0,0
4,8,3,0,0,8,2,0,8,0,0
4,8,4,0,0,8,2,0,8,0,0
4,8,5,0,0,8,2,0,8,0,0
4,8,6,0,9,8,2,8.512,6.082,38.228,14.27
4,8,7,0,20,9,2,18.947,7.428,84.594,59.779
4,8,8,0,82,10,3,77.952,10.156,343.917,313.985
4,8,9,1,174,11,3,168.077,13.554,730.444,691.867
4,8,10,50,344,12,3,392.518,20.245,1654.732,1590.544
4,8,11,362,386,13,3,766.365,30.614,3076.958,2959.756
4,8,12,351,396,13,3,771.093,31.641,3080.722,2963.357
4,8,13,121,400,13,3,529.979,26.045,2174.678,2093.021
4,8,14,37,298,12,3,329.27,19.674,1391.436,1335.254
4,8,15,295,252,11,3,455.206,21.174,1895.826,1823.812
4,8,16,715,83,10,3,410.81,19.451,1635.623,1572.036
4,8,17,517,58,9,3,169.663,12.49,599.678,564.163
4,8,18,46,10,9,3,9.02,7.848,36.871,12.938
4,8,19,0,0,9,3,0,9,0,0
4,8,20,0,0,9,2,0,9,0,0
4,8,21,0,0,9,2,0,9,0,0
4,8,22,0,0,9,2,0,9,0,0
4,8,23,0,0,8,2,0,8,0,0
4,9,0,0,0,8,2,0,8,0,0
4,9,1,0,0,8,2,0,8,0,0
4,9,2,0,0,8,2,0,8,0,0
4,9,3,0,0,8,2,0,8,0,0
4,9,4,0,0,8,2,0,8,0,0
4,9,5,0,0,8,2,0,8,0,0
4,9,6,0,17,9,2,16.095,7.316,71.894,47.316
4,9,7,10,122,10,3,120.373,11.2,526.653,492.786
4,9,8,195,231,12,2,347.362,19.961,1451.383,1393.428
4,9,9,838,118,13,2,776.613,32.968,3064.55,2947.882
4,9,10,885,123,14,2,932.935,39.174,3587.265,3447.02
4,9,11,909,125,15,2,1025.25,42.854,3872.912,3718.842
4,9,12,917,123,15,2,1041.694,43.524,3921.793,3765.291
4,9,13,926,108,15,2,985.867,42.205,3734.985,3587.674
4,9,14,899,102,15,2,852.022,38.732,3275.639,3149.718
4,9,15,845,93,14,2,659.107,32.503,2581.076,2484.231
4,9,16,745,80,13,2,421.419,24.742,1635.817,1572.224
4,9,17,545,57,12,2,174.833,16.312,604.271,568.651
4,9,18,56,11,10,2,9.933,8.811,40.258,16.263
4,9,19,0,0,9,2,0,9,0,0
4,9,20,0,0,9,2,0,9,0,0
4,9,21,0,0,9,2,0,9,0,0
4,9,22,0,0,8,2,0,8,0,0
4,9,23,0,0,8,2,0,8,0,0
4,10,0,0,0,8,2,0,8,0,0
4,10,1,0,0,8,2,0,8,0,0
4,10,2,0,0,8,2,0,8,0,0
4,10,3,0,0,7,2,0,7,0,0
4,10,4,0,0,7,2,0,7,0,0
4,10,5,0,0,8,2,0,8,0,0
4,10,6,362,50,10,2,95.404,10.574,323.921,294.403
4,10,7,641,85,12,1,326.412,20.742,1252.254,1200.075
4,10,8,779,104,14,1,572.32,31.385,2232.964,2149.212
4,10,9,854,115,15,1,787.258,39.658,3005.282,2891.147
4,10,10,908,115,17,1,946.552,46.826,3499.445,3363.317
4,10,11,929,118,18,1,1038.397,50.838,3761.94,3613.32
4,10,12,934,117,19,1,1052.881,52.48,3781.167,3631.611
4,10,13,928,111,19,1,991.476,50.896,3589.337,3448.995
4,10,14,896,106,18,2,854.191,41.651,3235.95,3111.797
4,10,15,838,97,17,2,659.065,35.399,2544.975,2449.533
4,10,16,721,88,16,2,419.164,27.628,1608.008,1545.282
4,10,17,583,46,13,2,172.79,17.25,582.927,547.794
4,10,18,0,12,11,2,11.363,9.861,50.198,26.02
4,10,19,0,0,10,2,0,10,0,0
4,10,20,0,0,10,2,0,10,0,0
4,10,21,0,0,9,2,0,9,0,0
4,10,22,0,0,9,2,0,9,0,0
4,10,23,0,0,9,2,0,9,0,0
4,11,0,0,0,9,2,0,9,0,0
4,11,1,0,0,9,1,0,9,0,0
4,11,2,0,0,8,1,0,8,0,0
4,11,3,0,0,8,1,0,8,0,0
4,11,4,0,0,8,1,0,8,0,0
4,11,5,0,0,9,0,0,9,0,0
4,11,6,0,15,10,0,14.198,6.387,63.675,39.249
4,11,7,33,135,11,0,143.267,14.093,614.785,578.923
4,11,8,280,225,12,0,396.605,26.668,1602.303,1539.754
4,11,9,448,263,14,0,628.161,38.341,2418.951,2328.326
4,11,10,414,333,15,0,735.451,44.075,2759.471,2655.533
4,11,11,532,324,16,0,877.044,49.858,3194.201,3071.893
4,11,12,471,347,18,0,847.201,51.547,3057.918,2941.535
4,11,13,537,301,19,0,832.999,51.888,3000.159,2886.241
4,11,14,518,255,18,0,703.093,47.029,2593.198,2495.879
4,11,15,553,180,17,1,556.279,35.474,2154.766,2073.82
4,11,16,410,143,16,1,333.163,27.17,1303.516,1249.881
4,11,17,128,86,14,1,110.663,17.02,439.323,407.371
4,11,18,0,5,12,1,4.727,10.203,20.849,0
4,11,19,0,0,12,1,0,12,0,0
4,11,20,0,0,11,0,0,11,0,0
4,11,21,0,0,11,0,0,11,0,0
4,11,22,0,0,11,0,0,11,0,0
4,11,23,0,0,12,0,0,12,0,0
4,12,0,0,0,11,0,0,11,0,0
4,12,1,0,0,11,1,0,11,0,0
4,12,2,0,0,11,1,0,11,0,0
4,12,3,0,0,11,0,0,11,0,0
4,12,4,0,0,11,0,0,11,0,0
4,12,5,0,0,11,0,0,11,0,0
4,12,6,238,53,11,0,82.843,10.669,300.665,271.625
4,12,7,444,110,12,0,279.224,21.683,1087.535,1039.89
4,12,8,623,136,13,1,517.228,28.546,2052.833,1975.468
4,12,9,411,281,14,1,611.726,33.407,2414.625,2324.164
4,12,10,521,291,15,1,789.471,39.885,3025.961,2910.945
4,12,11,811,173,16,1,990.135,47.099,3658.927,3515.277
4,12,12,257,429,16,2,712.811,36.211,2784.779,2679.814
4,12,13,239,404,16,2,643.54,33.602,2546.222,2450.733
4,12,14,41,307,15,2,341.073,24.533,1409.176,1352.472
4,12,15,0,163,15,2,156.406,18.539,664.628,627.61
4,12,16,0,115,14,1,109.773,16.036,471.794,439.137
4,12,17,0,68,13,1,64.511,13.247,280.751,252.116
4,12,18,0,5,13,1,4.727,10.967,20.779,0
4,12,19,0,0,12,1,0,12,0,0
4,12,20,0,0,12,1,0,12,0,0
4,12,21,0,0,12,1,0,12,0,0
4,12,22,0,0,12,1,0,12,0,0
4,12,23,0,0,12,1,0,12,0,0
4,13,0,0,0,12,2,0,12,0,0
4,13,1,0,0,11,1,0,11,0,0
4,13,2,0,0,11,1,0,11,0,0
4,13,3,0,0,10,1,0,10,0,0
4,13,4,0,0,10,1,0,10,0,0
4,13,5,0,0,10,1,0,10,0,0
4,13,6,496,42,12,1,108.625,13.098,340.399,310.54
4,13,7,613,92,13,1,327.657,21.844,1259.169,1206.795
4,13,8,0,107,13,2,101.974,14.98,440.362,408.387
4,13,9,841,115,14,2,781.6,33.296,3080.535,2963.179
4,13,10,868,129,15,2,928.653,40.029,3555.876,3417.11
4,13,11,905,123,15,2,1022.959,42.786,3865.739,3712.024
4,13,12,918,118,15,2,1040.109,43.478,3916.809,3760.556
4,13,13,908,114,15,3,977.328,38.913,3765.115,3616.341
4,13,14,876,110,14,3,842.952,34.764,3305.824,3178.551
4,13,15,446,220,14,2,526.704,29.068,2108.784,2029.463
4,13,16,387,150,13,2,329.796,21.865,1325.745,1271.471
4,13,17,100,88,12,1,106.525,14.851,433.349,401.525
4,13,18,0,9,11,1,8.516,9.282,37.714,13.765
4,13,19,0,0,11,1,0,11,0,0
4,13,20,0,0,11,1,0,11,0,0
4,13,21,0,0,11,1,0,11,0,0
4,13,22,0,0,10,1,0,10,0,0
4,13,23,0,0,10,1,0,10,0,0
4,14,0,0,0,10,2,0,10,0,0
4,14,1,0,0,10,2,0,10,0,0
4,14,2,0,0,10,1,0,10,0,0
4,14,3,0,0,10,1,0,10,0,0
4,14,4,0,0,10,1,0,10,0,0
4,14,5,0,0,10,1,0,10,0,0
4,14,6,0,28,10,1,26.538,8.259,118.059,92.614
4,14,7,330,132,11,1,257.09,17.154,1038.168,991.838
4,14,8,19,201,12,1,204.978,17.679,873.046,830.973
4,14,9,0,103,13,0,98.146,16.589,420.772,389.219
4,14,10,328,371,14,0,690.101,38.433,2665.093,2564.94
4,14,11,0,117,15,1,111.933,19.927,472.633,439.958
4,14,12,29,350,15,1,382.114,25.561,1571.742,1510.139
4,14,13,921,107,15,1,982.514,44.365,3681.342,3536.618
4,14,14,893,102,15,1,848.827,43.054,3192.835,3070.587
4,14,15,839,94,14,2,657.547,32.454,2576.419,2479.755
4,14,16,686,97,13,2,413.541,24.529,1614.2,1551.281
4,14,17,484,69,12,2,174.683,16.28,620.52,584.526
4,14,18,61,15,11,2,13.862,9.938,58.216,33.89
4,14,19,0,0,10,2,0,10,0,0
4,14,20,0,0,10,1,0,10,0,0
4,14,21,0,0,10,1,0,10,0,0
4,14,22,0,0,10,1,0,10,0,0
4,14,23,0,0,10,1,0,10,0,0
4,15,0,0,0,10,1,0,10,0,0
4,15,1,0,0,10,1,0,10,0,0
4,15,2,0,0,10,1,0,10,0,0
4,15,3,0,0,10,1,0,10,0,0
4,15,4,0,0,10,1,0,10,0,0
4,15,5,0,0,10,1,0,10,0,0
4,15,6,0,11,11,1,10.407,8.736,46.201,22.097
4,15,7,90,151,12,1,180.553,15.559,760.988,721.677
4,15,8,54,230,12,1,258.823,19.018,1093.522,1045.715
4,15,9,199,331,13,1,492.933,27.712,2002.964,1927.32
4,15,10,443,326,14,2,755.837,33.854,2985.72,2872.414
4,15,11,452,355,14,2,831.526,36.576,3242.567,3118.12
4,15,12,225,440,14,2,681.782,33.018,2705.772,2603.997
4,15,13,19,295,14,3,304.86,21.473,1278.09,1225.18
4,15,14,148,357,13,3,488.169,23.873,2021.989,1945.691
4,15,15,90,269,12,3,325.743,19.479,1373.677,1318.014
4,15,16,0,81,12,2,76.99,13.27,335.025,305.278
4,15,17,215,86,11,2,130.438,12.849,510.324,476.82
4,15,18,0,11,11,2,10.412,9.677,46.034,21.933
4,15,19,0,0,11,2,0,11,0,0
4,15,20,0,0,11,2,0,11,0,0
4,15,21,0,0,11,2,0,11,0,0
4,15,22,0,0,11,2,0,11,0,0
4,15,23,0,0,11,2,0,11,0,0
4,16,0,0,0,11,2,0,11,0,0
4,16,1,0,0,11,2,0,11,0,0
4,16,2,0,0,11,2,0,11,0,0
4,16,3,0,0,11,2,0,11,0,0
4,16,4,0,0,11,2,0,11,0,0
4,16,5,0,0,11,3,0,11,0,0
4,16,6,0,6,11,3,5.674,9.325,25.123,1.404
4,16,7,62,150,12,3,168.971,14.389,720.155,681.824
4,16,8,0,87,12,3,82.731,12.713,360.899,330.613
4,16,9,25,268,13,4,279.334,17.814,1190.401,1139.95
4,16,10,70,377,13,4,443.824,21.848,1857.233,1786.504
4,16,11,18,306,14,4,315.785,20.393,1330.538,1276.127
4,16,12,8,202,14,4,202.816,17.633,865.407,823.525
4,16,13,0,87,14,3,82.922,14.836,358.32,328.088
4,16,14,0,106,13,3,101.075,13.944,438.509,406.574
4,16,15,0,161,13,3,154.309,15.298,665.415,628.378
4,16,16,0,45,12,3,42.701,11.685,187.129,160.356
4,16,17,0,41,12,2,38.888,11.175,170.802,144.347
4,16,18,0,9,12,2,8.515,10.308,37.542,13.597
4,16,19,0,0,11,2,0,11,0,0
4,16,20,0,0,11,2,0,11,0,0
4,16,21,0,0,11,2,0,11,0,0
4,16,22,0,0,11,2,0,11,0,0
4,16,23,0,0,11,2,0,11,0,0
4,17,0,0,0,11,1,0,11,0,0
4,17,1,0,0,10,1,0,10,0,0
4,17,2,0,0,10,1,0,10,0,0
4,17,3,0,0,10,2,0,10,0,0
4,17,4,0,0,10,2,0,10,0,0
4,17,5,0,0,10,2,0,10,0,0
4,17,6,22,64,10,2,63.642,9.678,275.299,246.774
4,17,7,0,73,10,2,69.353,10.075,306.086,276.935
4,17,8,0,137,11,2,130.945,12.835,570.916,536.055
4,17,9,511,246,12,2,663.278,28.385,2681.852,2581.032
4,17,10,613,266,13,2,851.475,35.843,3330.364,3201.985
4,17,11,541,334,14,2,897.686,38.52,3466.742,3332.131
4,17,12,958,104,14,2,1067.158,42.841,4031.914,3800
4,17,13,953,98,14,1,1004.083,46.712,3716.546,3570.126
4,17,14,926,93,14,1,867.326,42.728,3267.88,3142.305
4,17,15,875,86,14,1,671.339,36.653,2576.126,2479.475
4,17,16,782,75,13,1,435.155,27.895,1664.219,1599.733
4,17,17,42,91,12,1,95.765,15.071,402.112,370.956
4,17,18,164,17,10,1,14.623,8.406,58.714,34.379
4,17,19,0,0,10,1,0,10,0,0
4,17,20,0,0,10,1,0,10,0,0
4,17,21,0,0,9,0,0,9,0,0
4,17,22,0,0,9,0,0,9,0,0
4,17,23,0,0,8,1,0,8,0,0
4,18,0,0,0,8,1,0,8,0,0
4,18,1,0,0,8,1,0,8,0,0
4,18,2,0,0,8,1,0,8,0,0
4,18,3,0,0,8,1,0,8,0,0
4,18,4,0,0,7,1,0,7,0,0
4,18,5,0,0,8,1,0,8,0,0
4,18,6,532,48,10,0,126.266,12.062,406.7,375.447
4,18,7,688,86,12,0,357.454,25.074,1354.414,1299.312
4,18,8,811,101,13,0,600.839,36.253,2294.444,2208.452
4,18,9,879,109,14,0,807.619,45.204,2998.724,2884.867
4,18,10,917,112,15,1,960.575,45.442,3577.757,3437.961
4,18,11,936,112,15,1,1045.605,48.339,3838.885,3686.497
4,18,12,29,354,15,2,385.526,27.021,1574.862,1513.162
4,18,13,888,129,15,2,975.83,40.026,3738.465,3590.985
4,18,14,863,118,15,2,841.735,38.445,3241.58,3117.177
4,18,15,814,105,14,2,653.451,32.327,2563.335,2467.181
4,18,16,662,106,13,2,412.566,24.49,1614.564,1551.634
4,18,17,470,75,12,2,178.316,16.376,639.955,603.511
4,18,18,67,19,10,2,16.926,9.021,75.05,50.413
4,18,19,0,0,9,2,0,9,0,0
4,18,20,0,0,9,1,0,9,0,0
4,18,21,0,0,8,1,0,8,0,0
4,18,22,0,0,8,1,0,8,0,0
4,18,23,0,0,8,1,0,8,0,0
4,19,0,0,0,8,1,0,8,0,0
4,19,1,0,0,7,1,0,7,0,0
4,19,2,0,0,7,1,0,7,0,0
4,19,3,0,0,7,1,0,7,0,0
4,19,4,0,0,7,1,0,7,0,0
4,19,5,0,0,8,0,0,8,0,0
4,19,6,251,64,10,0,99.344,10.559,368.131,337.694
4,19,7,321,142,12,1,266.695,18.848,1074.844,1027.538
4,19,8,505,184,13,1,499.384,27.945,1997.369,1921.917
4,19,9,620,209,14,1,714.784,36.33,2779.455,2674.707
4,19,10,605,271,15,1,850.046,42.012,3223.327,3099.733
4,19,11,520,341,15,1,884.468,43.513,3330.127,3201.759
4,19,12,520,346,15,2,894.868,39.496,3439.051,3305.718
4,19,13,851,159,15,2,979.119,41.61,3721.113,3574.473
4,19,14,839,138,15,1,847.423,43.001,3189.29,3067.198
4,19,15,798,117,15,1,655.484,37.057,2513.062,2418.853
4,19,16,690,102,14,1,421.38,28.372,1617.367,1554.349
4,19,17,0,85,13,1,80.396,15.494,346.381,316.398
4,19,18,0,7,11,1,6.62,9.07,29.345,5.549
4,19,19,0,0,11,1,0,11,0,0
4,19,20,0,0,11,2,0,11,0,0
4,19,21,0,0,10,1,0,10,0,0
4,19,22,0,0,10,1,0,10,0,0
4,19,23,0,0,10,1,0,10,0,0
4,20,0,0,0,10,1,0,10,0,0
4,20,1,0,0,9,1,0,9,0,0
4,20,2,0,0,9,1,0,9,0,0
4,20,3,0,0,9,1,0,9,0,0
4,20,4,0,0,8,1,0,8,0,0
4,20,5,0,0,9,1,0,9,0,0
4,20,6,407,63,11,1,123.002,12.564,425.15,393.502
4,20,7,652,95,13,1,355.244,22.788,1367.746,1312.256
4,20,8,777,112,15,0,594.263,37.906,2253.33,2168.839
4,20,9,845,124,16,0,802.683,46.858,2955.703,2843.664
4,20,10,894,126,17,0,955.871,53.419,3412.754,3280.628
4,20,11,917,126,18,1,1042.716,50.99,3774.754,3625.51
4,20,12,920,125,18,1,1052.651,51.576,3798.915,3648.49
4,20,13,910,120,18,1,987.613,49.874,3595.188,3454.568
4,20,14,883,112,17,1,852.378,45.027,3174.149,3052.723
4,20,15,823,104,16,2,658.679,34.42,2557.595,2461.665
4,20,16,597,127,15,2,404.362,26.255,1576.769,1515.011
4,20,17,372,91,14,2,171.071,18.154,630.036,593.822
4,20,18,31,20,12,2,18.368,11.069,80.711,55.968
4,20,19,0,0,11,2,0,11,0,0
4,20,20,0,0,10,2,0,10,0,0
4,20,21,0,0,10,2,0,10,0,0
4,20,22,0,0,10,2,0,10,0,0
4,20,23,0,0,10,2,0,10,0,0
4,21,0,0,0,10,2,0,10,0,0
4,21,1,0,0,10,2,0,10,0,0
4,21,2,0,0,9,2,0,9,0,0
4,21,3,0,0,9,2,0,9,0,0
4,21,4,0,0,9,2,0,9,0,0
4,21,5,0,0,10,2,0,10,0,0
4,21,6,384,66,11,2,123.176,12.367,432.393,400.59
4,21,7,634,97,13,3,351.436,20.137,1372.484,1316.855
4,21,8,754,118,14,3,588.185,27.337,2349.702,2261.669
4,21,9,821,131,15,3,792.108,33.629,3119.312,3000.278
4,21,10,882,127,16,3,946.687,38.599,3651.758,3508.45
4,21,11,899,131,16,3,1030.636,40.846,3933.671,3776.574
4,21,12,900,132,17,3,1040.292,42.209,3943.2,3785.626
4,21,13,883,132,16,4,974.806,37.656,3779.374,3629.905
4,21,14,842,131,15,4,842.792,33.794,3321.789,3193.797
4,21,15,773,125,14,5,647.431,26.689,2611.327,2513.298
4,21,16,660,110,13,4,416.203,22.023,1649.296,1585.279
4,21,17,464,81,12,4,182.047,15.369,660.861,623.93
4,21,18,79,23,11,4,20.003,10.23,88.224,63.342
4,21,19,0,0,10,4,0,10,0,0
4,21,20,0,0,10,4,0,10,0,0
4,21,21,0,0,10,4,0,10,0,0
4,21,22,0,0,10,3,0,10,0,0
4,21,23,0,0,10,3,0,10,0,0
4,22,0,0,0,10,3,0,10,0,0
4,22,1,0,0,11,3,0,11,0,0
4,22,2,0,0,11,3,0,11,0,0
4,22,3,0,0,11,2,0,11,0,0
4,22,4,0,0,11,2,0,11,0,0
4,22,5,0,0,11,2,0,11,0,0
4,22,6,0,16,12,2,15.146,10.353,66.763,42.279
4,22,7,17,145,13,2,144.983,15.056,622.881,586.833
4,22,8,59,244,14,2,275.498,20.097,1158.417,1108.847
4,22,9,11,229,14,2,229.432,19.297,971.367,926.786
4,22,10,321,385,14,3,698.552,29.612,2817.371,2711.076
4,22,11,443,367,15,3,835.14,34.881,3284.171,3157.868
4,22,12,889,149,15,3,1047.012,40,4013.513,3800
4,22,13,893,137,15,3,989.498,39.203,3806.697,3655.891
4,22,14,878,123,14,3,859.882,35.178,3365.949,3235.958
4,22,15,828,111,13,4,669.563,27.935,2683.374,2582.493
4,22,16,733,96,13,4,435.432,22.489,1716.123,1649.988
4,22,17,569,68,12,3,194.359,16.165,683.563,646.1
4,22,18,160,24,10,3,19.672,9.196,87.155,62.292
4,22,19,0,0,9,3,0,9,0,0
4,22,20,0,0,9,3,0,9,0,0
4,22,21,0,0,9,3,0,9,0,0
4,22,22,0,0,9,3,0,9,0,0
4,22,23,0,0,8,3,0,8,0,0
4,23,0,0,0,8,3,0,8,0,0
4,23,1,0,0,8,3,0,8,0,0
4,23,2,0,0,8,3,0,8,0,0
4,23,3,0,0,7,3,0,7,0,0
4,23,4,0,0,7,3,0,7,0,0
4,23,5,0,0,8,3,0,8,0,0
4,23,6,434,67,9,3,135.154,10.511,474.442,441.727
4,23,7,629,109,11,3,363.728,18.469,1437.648,1380.101
4,23,8,743,134,12,3,600.137,25.683,2418.929,2328.305
4,23,9,812,149,13,3,805.331,32.024,3197.098,3074.662
4,23,10,862,153,14,3,962.747,37.075,3742.354,3594.685
4,23,11,887,154,15,3,1043.147,40.21,3994.308,3800
4,23,12,884,158,16,3,1059.524,41.714,4026.276,3800
4,23,13,897,138,16,3,994.409,40.297,3804.534,3653.834
4,23,14,853,137,16,3,858.296,37.077,3328.567,3200.269
4,23,15,775,132,15,3,657.086,31.177,2594.551,2497.18
4,23,16,692,106,14,3,427.11,24.316,1672.922,1608.16
4,23,17,512,76,13,3,189.765,17.034,676.441,639.145
4,23,18,119,25,11,3,20.1,10.208,88.657,63.765
4,23,19,0,0,10,3,0,10,0,0
4,23,20,0,0,9,2,0,9,0,0
4,23,21,0,0,9,2,0,9,0,0
4,23,22,0,0,9,2,0,9,0,0
4,23,23,0,0,8,2,0,8,0,0
4,24,0,0,0,8,2,0,8,0,0
4,24,1,0,0,7,2,0,7,0,0
4,24,2,0,0,7,2,0,7,0,0
4,24,3,0,0,6,1,0,6,0,0
4,24,4,0,0,6,1,0,6,0,0
4,24,5,0,0,7,1,0,7,0,0
4,24,6,480,62,10,1,138.759,12.079,474.045,441.339
4,24,7,698,89,12,1,372.499,22.421,1437.457,1379.916
4,24,8,810,105,14,1,612.066,32.773,2381.719,2292.493
4,24,9,870,117,16,1,818.924,41.657,3098.25,2980.129
4,24,10,902,125,17,1,965.046,47.453,3557.232,3418.403
4,24,11,905,137,17,1,1044.007,50.142,3796.643,3646.33
4,24,12,896,144,18,2,1049.287,46.573,3888.55,3733.704
4,24,13,870,148,17,2,985.969,44.11,3699.454,3553.858
4,24,14,834,141,17,2,846.766,40.5,3227.962,3104.163
4,24,15,782,125,16,2,653.748,34.276,2542.217,2446.882
4,24,16,678,107,15,2,421.94,26.701,1635.157,1571.584
4,24,17,483,80,13,3,187.434,16.964,674.473,637.223
4,24,18,88,26,11,2,22.151,10.218,97.702,72.641
4,24,19,0,0,10,2,0,10,0,0
4,24,20,0,0,10,3,0,10,0,0
4,24,21,0,0,9,2,0,9,0,0
4,24,22,0,0,9,2,0,9,0,0
4,24,23,0,0,9,3,0,9,0,0
4,25,0,0,0,8,2,0,8,0,0
4,25,1,0,0,8,2,0,8,0,0
4,25,2,0,0,8,2,0,8,0,0
4,25,3,0,0,8,2,0,8,0,0
4,25,4,0,0,8,2,0,8,0,0
4,25,5,6,7,9,2,6.695,7.133,29.928,6.122
4,25,6,262,73,10,2,112.865,11.089,422.936,391.336
4,25,7,586,113,12,2,352.595,20.077,1388.812,1332.706
4,25,8,687,145,13,2,578.845,27.873,2311.684,2225.058
4,25,9,766,157,15,2,780.801,35.714,3044.796,2928.975
4,25,10,811,164,16,2,928.301,40.966,3538.648,3400.69
4,25,11,837,164,17,2,1012.587,44.411,3794.864,3644.637
4,25,12,842,163,17,2,1023.111,44.91,3824.542,3672.86
4,25,13,820,164,17,2,955.522,43.289,3600.457,3459.588
4,25,14,369,330,17,2,647.819,35.424,2536.372,2441.263
4,25,15,545,194,16,2,565.066,31.385,2234.828,2151.008
4,25,16,476,144,15,2,364.494,24.894,1439.625,1382.02
4,25,17,407,93,13,2,181.592,17.299,668.65,631.537
4,25,18,62,27,12,2,22.767,11.231,99.97,74.867
4,25,19,0,0,11,2,0,11,0,0
4,25,20,0,0,10,2,0,10,0,0
4,25,21,0,0,10,2,0,10,0,0
4,25,22,0,0,9,2,0,9,0,0
4,25,23,0,0,9,2,0,9,0,0
4,26,0,0,0,8,1,0,8,0,0
